,date,state,deaths_new,deaths_bid,deaths_new_dod,deaths_bid_dod,deaths_pvax,deaths_fvax,deaths_tat
5520,2021-02-25,Johor,0,0,0,0,0,0,0
5521,2021-02-25,Kedah,0,0,0,0,0,0,0
5522,2021-02-25,Kelantan,0,0,0,0,0,0,0
5523,2021-02-25,Melaka,0,0,1,0,0,0,0
5524,2021-02-25,Negeri Sembilan,0,0,0,0,0,0,0
5525,2021-02-25,Pahang,0,0,0,0,0,0,0
5526,2021-02-25,Perak,0,0,0,0,0,0,0
5527,2021-02-25,Perlis,0,0,0,0,0,0,0
5528,2021-02-25,Pulau Pinang,1,1,0,0,0,0,3
5529,2021-02-25,Sabah,1,0,1,0,0,0,0
5530,2021-02-25,Sarawak,2,0,1,0,0,0,0
5531,2021-02-25,Selangor,9,1,1,0,0,0,35
5532,2021-02-25,Terengganu,0,0,0,0,0,0,0
5533,2021-02-25,W.P. Kuala Lumpur,0,0,2,1,0,0,0
5534,2021-02-25,W.P. Labuan,0,0,0,0,0,0,0
5535,2021-02-25,W.P. Putrajaya,0,0,0,0,0,0,0
5536,2021-02-26,Johor,1,0,0,0,0,0,4
5537,2021-02-26,Kedah,0,0,0,0,0,0,0
5538,2021-02-26,Kelantan,0,0,1,0,0,0,0
5539,2021-02-26,Melaka,0,0,0,0,0,0,0
5540,2021-02-26,Negeri Sembilan,0,0,0,0,0,0,0
5541,2021-02-26,Pahang,0,0,0,0,0,0,0
5542,2021-02-26,Perak,0,0,0,0,0,0,0
5543,2021-02-26,Perlis,0,0,0,0,0,0,0
5544,2021-02-26,Pulau Pinang,0,0,0,0,0,0,0
5545,2021-02-26,Sabah,0,0,0,0,0,0,0
5546,2021-02-26,Sarawak,2,1,1,0,0,0,1
5547,2021-02-26,Selangor,4,1,1,0,0,0,28
5548,2021-02-26,Terengganu,0,0,0,0,0,0,0
5549,2021-02-26,W.P. Kuala Lumpur,3,3,0,0,0,0,37
5550,2021-02-26,W.P. Labuan,0,0,0,0,0,0,0
5551,2021-02-26,W.P. Putrajaya,0,0,0,0,0,0,0
5552,2021-02-27,Johor,1,0,2,0,0,0,5
5553,2021-02-27,Kedah,0,0,0,0,0,0,0
5554,2021-02-27,Kelantan,0,0,0,0,0,0,0
5555,2021-02-27,Melaka,0,0,1,0,0,0,0
5556,2021-02-27,Negeri Sembilan,0,0,0,0,0,0,0
5557,2021-02-27,Pahang,0,0,0,0,0,0,0
5558,2021-02-27,Perak,0,0,2,1,0,0,0
5559,2021-02-27,Perlis,0,0,0,0,0,0,0
5560,2021-02-27,Pulau Pinang,0,0,0,0,0,0,0
5561,2021-02-27,Sabah,0,0,0,0,0,0,0
5562,2021-02-27,Sarawak,1,0,3,0,0,0,0
5563,2021-02-27,Selangor,2,0,1,0,0,0,4
5564,2021-02-27,Terengganu,0,0,0,0,0,0,0
5565,2021-02-27,W.P. Kuala Lumpur,6,2,1,0,0,0,13
5566,2021-02-27,W.P. Labuan,0,0,0,0,0,0,0
5567,2021-02-27,W.P. Putrajaya,0,0,0,0,0,0,0
5568,2021-02-28,Johor,1,0,0,0,0,0,6
5569,2021-02-28,Kedah,0,0,0,0,0,0,0
5570,2021-02-28,Kelantan,1,0,1,0,0,0,2
5571,2021-02-28,Melaka,1,0,0,0,0,0,3
5572,2021-02-28,Negeri Sembilan,0,0,0,0,0,0,0
5573,2021-02-28,Pahang,0,0,0,0,0,0,0
5574,2021-02-28,Perak,1,0,0,0,0,0,1
5575,2021-02-28,Perlis,0,0,0,0,0,0,0
5576,2021-02-28,Pulau Pinang,0,0,0,0,0,0,0
5577,2021-02-28,Sabah,0,0,1,0,0,0,0
5578,2021-02-28,Sarawak,2,0,0,0,0,0,1
5579,2021-02-28,Selangor,3,0,3,0,0,0,3
5580,2021-02-28,Terengganu,0,0,0,0,0,0,0
5581,2021-02-28,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5582,2021-02-28,W.P. Labuan,0,0,0,0,0,0,0
5583,2021-02-28,W.P. Putrajaya,0,0,0,0,0,0,0
5584,2021-03-01,Johor,0,0,0,0,0,0,0
5585,2021-03-01,Kedah,0,0,0,0,0,0,0
5586,2021-03-01,Kelantan,0,0,0,0,0,0,0
5587,2021-03-01,Melaka,1,0,0,0,0,0,2
5588,2021-03-01,Negeri Sembilan,0,0,0,0,0,0,0
5589,2021-03-01,Pahang,0,0,0,0,0,0,0
5590,2021-03-01,Perak,0,0,1,0,0,0,0
5591,2021-03-01,Perlis,0,0,0,0,0,0,0
5592,2021-03-01,Pulau Pinang,0,0,0,0,0,0,0
5593,2021-03-01,Sabah,2,0,0,0,0,0,10
5594,2021-03-01,Sarawak,0,0,1,0,0,0,0
5595,2021-03-01,Selangor,0,0,2,0,0,0,0
5596,2021-03-01,Terengganu,0,0,0,0,0,0,0
5597,2021-03-01,W.P. Kuala Lumpur,2,0,0,0,0,0,31
5598,2021-03-01,W.P. Labuan,0,0,0,0,0,0,0
5599,2021-03-01,W.P. Putrajaya,0,0,0,0,0,0,0
5600,2021-03-02,Johor,0,0,0,0,0,0,0
5601,2021-03-02,Kedah,0,0,0,0,0,0,0
5602,2021-03-02,Kelantan,0,0,0,0,0,0,0
5603,2021-03-02,Melaka,0,0,0,0,0,0,0
5604,2021-03-02,Negeri Sembilan,0,0,0,0,0,0,0
5605,2021-03-02,Pahang,0,0,1,0,0,0,0
5606,2021-03-02,Perak,1,1,0,0,0,0,3
5607,2021-03-02,Perlis,0,0,0,0,0,0,0
5608,2021-03-02,Pulau Pinang,0,0,0,0,0,0,0
5609,2021-03-02,Sabah,1,0,2,1,0,0,2
5610,2021-03-02,Sarawak,0,0,1,1,0,0,0
5611,2021-03-02,Selangor,3,0,4,0,0,0,2
5612,2021-03-02,Terengganu,0,0,0,0,0,0,0
5613,2021-03-02,W.P. Kuala Lumpur,1,0,1,0,0,0,3
5614,2021-03-02,W.P. Labuan,0,0,0,0,0,0,0
5615,2021-03-02,W.P. Putrajaya,0,0,0,0,0,0,0
5616,2021-03-03,Johor,1,0,0,0,0,0,4
5617,2021-03-03,Kedah,0,0,0,0,0,0,0
5618,2021-03-03,Kelantan,1,0,0,0,0,0,3
5619,2021-03-03,Melaka,0,0,0,0,0,0,0
5620,2021-03-03,Negeri Sembilan,0,0,0,0,0,0,0
5621,2021-03-03,Pahang,0,0,0,0,0,0,0
5622,2021-03-03,Perak,0,0,0,0,0,0,0
5623,2021-03-03,Perlis,0,0,0,0,0,0,0
5624,2021-03-03,Pulau Pinang,0,0,0,0,0,0,0
5625,2021-03-03,Sabah,1,0,0,0,0,0,1
5626,2021-03-03,Sarawak,1,0,0,0,0,0,2
5627,2021-03-03,Selangor,1,0,4,0,0,0,1
5628,2021-03-03,Terengganu,0,0,0,0,0,0,0
5629,2021-03-03,W.P. Kuala Lumpur,2,0,0,0,0,0,37
5630,2021-03-03,W.P. Labuan,0,0,0,0,0,0,0
5631,2021-03-03,W.P. Putrajaya,0,0,0,0,0,0,0
5632,2021-03-04,Johor,0,0,0,0,0,0,0
5633,2021-03-04,Kedah,0,0,1,0,0,0,0
5634,2021-03-04,Kelantan,0,0,0,0,0,0,0
5635,2021-03-04,Melaka,0,0,1,0,0,0,0
5636,2021-03-04,Negeri Sembilan,0,0,0,0,0,0,0
5637,2021-03-04,Pahang,1,0,0,0,0,0,2
5638,2021-03-04,Perak,0,0,0,0,0,0,0
5639,2021-03-04,Perlis,0,0,0,0,0,0,0
5640,2021-03-04,Pulau Pinang,0,0,0,0,0,0,0
5641,2021-03-04,Sabah,0,0,0,0,0,0,0
5642,2021-03-04,Sarawak,0,0,0,0,0,0,0
5643,2021-03-04,Selangor,3,0,1,0,0,0,2
5644,2021-03-04,Terengganu,0,0,0,0,0,0,0
5645,2021-03-04,W.P. Kuala Lumpur,1,0,0,0,0,0,2
5646,2021-03-04,W.P. Labuan,0,0,0,0,0,0,0
5647,2021-03-04,W.P. Putrajaya,0,0,0,0,0,0,0
5648,2021-03-05,Johor,0,0,1,0,0,0,0
5649,2021-03-05,Kedah,1,0,0,0,0,0,1
5650,2021-03-05,Kelantan,0,0,0,0,0,0,0
5651,2021-03-05,Melaka,0,0,0,0,0,0,0
5652,2021-03-05,Negeri Sembilan,0,0,0,0,0,0,0
5653,2021-03-05,Pahang,0,0,0,0,0,0,0
5654,2021-03-05,Perak,0,0,0,0,0,0,0
5655,2021-03-05,Perlis,0,0,0,0,0,0,0
5656,2021-03-05,Pulau Pinang,0,0,0,0,0,0,0
5657,2021-03-05,Sabah,0,0,1,0,0,0,0
5658,2021-03-05,Sarawak,0,0,3,0,0,0,0
5659,2021-03-05,Selangor,5,1,1,0,0,0,36
5660,2021-03-05,Terengganu,0,0,0,0,0,0,0
5661,2021-03-05,W.P. Kuala Lumpur,0,0,2,1,0,0,0
5662,2021-03-05,W.P. Labuan,0,0,0,0,0,0,0
5663,2021-03-05,W.P. Putrajaya,0,0,0,0,0,0,0
5664,2021-03-06,Johor,0,0,0,0,0,0,0
5665,2021-03-06,Kedah,0,0,0,0,0,0,0
5666,2021-03-06,Kelantan,0,0,0,0,0,0,0
5667,2021-03-06,Melaka,0,0,0,0,0,0,0
5668,2021-03-06,Negeri Sembilan,0,0,0,0,0,0,0
5669,2021-03-06,Pahang,0,0,1,0,0,0,0
5670,2021-03-06,Perak,0,0,0,0,0,0,0
5671,2021-03-06,Perlis,0,0,0,0,0,0,0
5672,2021-03-06,Pulau Pinang,0,0,0,0,0,0,0
5673,2021-03-06,Sabah,1,0,1,0,0,0,1
5674,2021-03-06,Sarawak,3,0,1,0,0,0,1
5675,2021-03-06,Selangor,3,0,1,0,0,0,3
5676,2021-03-06,Terengganu,0,0,0,0,0,0,0
5677,2021-03-06,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5678,2021-03-06,W.P. Labuan,0,0,0,0,0,0,0
5679,2021-03-06,W.P. Putrajaya,0,0,0,0,0,0,0
5680,2021-03-07,Johor,0,0,0,0,0,0,0
5681,2021-03-07,Kedah,0,0,0,0,0,0,0
5682,2021-03-07,Kelantan,0,0,1,0,0,0,0
5683,2021-03-07,Melaka,0,0,0,0,0,0,0
5684,2021-03-07,Negeri Sembilan,0,0,0,0,0,0,0
5685,2021-03-07,Pahang,1,0,0,0,0,0,1
5686,2021-03-07,Perak,0,0,0,0,0,0,0
5687,2021-03-07,Perlis,0,0,0,0,0,0,0
5688,2021-03-07,Pulau Pinang,0,0,2,0,0,0,0
5689,2021-03-07,Sabah,0,0,0,0,0,0,0
5690,2021-03-07,Sarawak,0,0,0,0,0,0,0
5691,2021-03-07,Selangor,2,0,1,0,0,0,11
5692,2021-03-07,Terengganu,0,0,1,0,0,0,0
5693,2021-03-07,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5694,2021-03-07,W.P. Labuan,0,0,0,0,0,0,0
5695,2021-03-07,W.P. Putrajaya,0,0,0,0,0,0,0
5696,2021-03-08,Johor,2,0,2,1,0,0,6
5697,2021-03-08,Kedah,0,0,0,0,0,0,0
5698,2021-03-08,Kelantan,0,0,0,0,0,0,0
5699,2021-03-08,Melaka,0,0,0,0,0,0,0
5700,2021-03-08,Negeri Sembilan,0,0,0,0,0,0,0
5701,2021-03-08,Pahang,0,0,0,0,0,0,0
5702,2021-03-08,Perak,0,0,1,0,0,0,0
5703,2021-03-08,Perlis,0,0,0,0,0,0,0
5704,2021-03-08,Pulau Pinang,2,0,0,0,0,0,1
5705,2021-03-08,Sabah,2,1,0,0,0,0,4
5706,2021-03-08,Sarawak,1,0,0,0,0,0,2
5707,2021-03-08,Selangor,0,0,2,0,0,0,0
5708,2021-03-08,Terengganu,0,0,0,0,0,0,0
5709,2021-03-08,W.P. Kuala Lumpur,1,0,1,0,0,0,0
5710,2021-03-08,W.P. Labuan,0,0,0,0,0,0,0
5711,2021-03-08,W.P. Putrajaya,0,0,0,0,0,0,0
5712,2021-03-09,Johor,0,0,2,0,0,0,0
5713,2021-03-09,Kedah,0,0,0,0,0,0,0
5714,2021-03-09,Kelantan,0,0,0,0,0,0,0
5715,2021-03-09,Melaka,0,0,1,0,0,0,0
5716,2021-03-09,Negeri Sembilan,0,0,0,0,0,0,0
5717,2021-03-09,Pahang,0,0,0,0,0,0,0
5718,2021-03-09,Perak,1,0,1,0,0,0,1
5719,2021-03-09,Perlis,0,0,0,0,0,0,0
5720,2021-03-09,Pulau Pinang,0,0,0,0,0,0,0
5721,2021-03-09,Sabah,1,0,2,0,0,0,0
5722,2021-03-09,Sarawak,1,1,0,0,0,0,7
5723,2021-03-09,Selangor,4,0,1,0,0,0,11
5724,2021-03-09,Terengganu,1,0,0,0,0,0,2
5725,2021-03-09,W.P. Kuala Lumpur,1,1,1,0,0,0,4
5726,2021-03-09,W.P. Labuan,0,0,0,0,0,0,0
5727,2021-03-09,W.P. Putrajaya,0,0,0,0,0,0,0
5728,2021-03-10,Johor,1,0,0,0,0,0,2
5729,2021-03-10,Kedah,0,0,0,0,0,0,0
5730,2021-03-10,Kelantan,0,0,0,0,0,0,0
5731,2021-03-10,Melaka,1,0,0,0,0,0,1
5732,2021-03-10,Negeri Sembilan,0,0,0,0,0,0,0
5733,2021-03-10,Pahang,0,0,0,0,0,0,0
5734,2021-03-10,Perak,0,0,0,0,0,0,0
5735,2021-03-10,Perlis,0,0,0,0,0,0,0
5736,2021-03-10,Pulau Pinang,0,0,0,0,0,0,0
5737,2021-03-10,Sabah,1,0,2,0,0,0,0
5738,2021-03-10,Sarawak,0,0,0,0,0,0,0
5739,2021-03-10,Selangor,2,0,4,0,0,0,4
5740,2021-03-10,Terengganu,0,0,0,0,0,0,0
5741,2021-03-10,W.P. Kuala Lumpur,0,0,1,1,0,0,0
5742,2021-03-10,W.P. Labuan,0,0,0,0,0,0,0
5743,2021-03-10,W.P. Putrajaya,0,0,0,0,0,0,0
5744,2021-03-11,Johor,2,1,1,0,0,0,1
5745,2021-03-11,Kedah,0,0,0,0,0,0,0
5746,2021-03-11,Kelantan,1,0,0,0,0,0,4
5747,2021-03-11,Melaka,0,0,0,0,0,0,0
5748,2021-03-11,Negeri Sembilan,0,0,0,0,0,0,0
5749,2021-03-11,Pahang,0,0,0,0,0,0,0
5750,2021-03-11,Perak,1,0,0,0,0,0,2
5751,2021-03-11,Perlis,0,0,0,0,0,0,0
5752,2021-03-11,Pulau Pinang,0,0,0,0,0,0,0
5753,2021-03-11,Sabah,0,0,0,0,0,0,0
5754,2021-03-11,Sarawak,0,0,0,0,0,0,0
5755,2021-03-11,Selangor,4,0,1,0,0,0,3
5756,2021-03-11,Terengganu,0,0,0,0,0,0,0
5757,2021-03-11,W.P. Kuala Lumpur,1,0,1,0,0,0,2
5758,2021-03-11,W.P. Labuan,0,0,0,0,0,0,0
5759,2021-03-11,W.P. Putrajaya,0,0,1,0,0,0,0
5760,2021-03-12,Johor,0,0,0,0,0,0,0
5761,2021-03-12,Kedah,0,0,0,0,0,0,0
5762,2021-03-12,Kelantan,0,0,0,0,0,0,0
5763,2021-03-12,Melaka,0,0,0,0,0,0,0
5764,2021-03-12,Negeri Sembilan,0,0,0,0,0,0,0
5765,2021-03-12,Pahang,0,0,0,0,0,0,0
5766,2021-03-12,Perak,0,0,0,0,0,0,0
5767,2021-03-12,Perlis,0,0,0,0,0,0,0
5768,2021-03-12,Pulau Pinang,0,0,0,0,0,0,0
5769,2021-03-12,Sabah,1,0,1,0,0,0,2
5770,2021-03-12,Sarawak,0,0,0,0,0,0,0
5771,2021-03-12,Selangor,1,0,1,0,0,0,2
5772,2021-03-12,Terengganu,0,0,1,0,0,0,0
5773,2021-03-12,W.P. Kuala Lumpur,1,1,0,0,0,0,2
5774,2021-03-12,W.P. Labuan,0,0,0,0,0,0,0
5775,2021-03-12,W.P. Putrajaya,0,0,0,0,0,0,0
5776,2021-03-13,Johor,0,0,1,0,0,0,0
5777,2021-03-13,Kedah,0,0,0,0,0,0,0
5778,2021-03-13,Kelantan,0,0,0,0,0,0,0
5779,2021-03-13,Melaka,0,0,0,0,0,0,0
5780,2021-03-13,Negeri Sembilan,0,0,0,0,0,0,0
5781,2021-03-13,Pahang,0,0,0,0,0,0,0
5782,2021-03-13,Perak,0,0,0,0,0,0,0
5783,2021-03-13,Perlis,0,0,0,0,0,0,0
5784,2021-03-13,Pulau Pinang,0,0,0,0,0,0,0
5785,2021-03-13,Sabah,0,0,0,0,0,0,0
5786,2021-03-13,Sarawak,0,0,0,0,0,0,0
5787,2021-03-13,Selangor,1,0,1,0,0,0,3
5788,2021-03-13,Terengganu,1,0,0,0,0,0,1
5789,2021-03-13,W.P. Kuala Lumpur,1,0,1,0,0,0,2
5790,2021-03-13,W.P. Labuan,0,0,0,0,0,0,0
5791,2021-03-13,W.P. Putrajaya,0,0,0,0,0,0,0
5792,2021-03-14,Johor,0,0,0,0,0,0,0
5793,2021-03-14,Kedah,0,0,0,0,0,0,0
5794,2021-03-14,Kelantan,0,0,0,0,0,0,0
5795,2021-03-14,Melaka,0,0,0,0,0,0,0
5796,2021-03-14,Negeri Sembilan,0,0,0,0,0,0,0
5797,2021-03-14,Pahang,0,0,0,0,0,0,0
5798,2021-03-14,Perak,0,0,0,0,0,0,0
5799,2021-03-14,Perlis,0,0,0,0,0,0,0
5800,2021-03-14,Pulau Pinang,0,0,0,0,0,0,0
5801,2021-03-14,Sabah,0,0,0,0,0,0,0
5802,2021-03-14,Sarawak,1,0,2,0,0,0,0
5803,2021-03-14,Selangor,1,0,0,0,0,0,4
5804,2021-03-14,Terengganu,0,0,0,0,0,0,0
5805,2021-03-14,W.P. Kuala Lumpur,2,0,2,0,0,0,0
5806,2021-03-14,W.P. Labuan,0,0,0,0,0,0,0
5807,2021-03-14,W.P. Putrajaya,0,0,0,0,0,0,0
5808,2021-03-15,Johor,1,0,0,0,0,0,2
5809,2021-03-15,Kedah,0,0,0,0,0,0,0
5810,2021-03-15,Kelantan,0,0,0,0,0,0,0
5811,2021-03-15,Melaka,0,0,0,0,0,0,0
5812,2021-03-15,Negeri Sembilan,0,0,0,0,0,0,0
5813,2021-03-15,Pahang,0,0,0,0,0,0,0
5814,2021-03-15,Perak,0,0,0,0,0,0,0
5815,2021-03-15,Perlis,0,0,0,0,0,0,0
5816,2021-03-15,Pulau Pinang,0,0,0,0,0,0,0
5817,2021-03-15,Sabah,0,0,0,0,0,0,0
5818,2021-03-15,Sarawak,1,0,4,0,0,0,1
5819,2021-03-15,Selangor,1,0,0,0,0,0,2
5820,2021-03-15,Terengganu,0,0,0,0,0,0,0
5821,2021-03-15,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5822,2021-03-15,W.P. Labuan,0,0,0,0,0,0,0
5823,2021-03-15,W.P. Putrajaya,0,0,0,0,0,0,0
5824,2021-03-16,Johor,0,0,0,0,0,0,0
5825,2021-03-16,Kedah,0,0,0,0,0,0,0
5826,2021-03-16,Kelantan,0,0,1,0,0,0,0
5827,2021-03-16,Melaka,0,0,0,0,0,0,0
5828,2021-03-16,Negeri Sembilan,0,0,0,0,0,0,0
5829,2021-03-16,Pahang,0,0,0,0,0,0,0
5830,2021-03-16,Perak,0,0,0,0,0,0,0
5831,2021-03-16,Perlis,0,0,0,0,0,0,0
5832,2021-03-16,Pulau Pinang,0,0,0,0,0,0,0
5833,2021-03-16,Sabah,0,0,1,0,0,0,0
5834,2021-03-16,Sarawak,3,0,0,0,0,0,1
5835,2021-03-16,Selangor,1,0,1,0,0,0,4
5836,2021-03-16,Terengganu,0,0,0,0,0,0,0
5837,2021-03-16,W.P. Kuala Lumpur,1,0,0,0,0,0,2
5838,2021-03-16,W.P. Labuan,0,0,0,0,0,0,0
5839,2021-03-16,W.P. Putrajaya,0,0,0,0,0,0,0
5840,2021-03-17,Johor,0,0,0,0,0,0,0
5841,2021-03-17,Kedah,0,0,0,0,0,0,0
5842,2021-03-17,Kelantan,0,0,0,0,0,0,0
5843,2021-03-17,Melaka,0,0,0,0,0,0,0
5844,2021-03-17,Negeri Sembilan,0,0,0,0,0,0,0
5845,2021-03-17,Pahang,0,0,0,0,0,0,0
5846,2021-03-17,Perak,0,0,0,0,0,0,0
5847,2021-03-17,Perlis,0,0,0,0,0,0,0
5848,2021-03-17,Pulau Pinang,0,0,0,0,0,0,0
5849,2021-03-17,Sabah,2,0,0,0,0,0,3
5850,2021-03-17,Sarawak,0,0,1,0,0,0,0
5851,2021-03-17,Selangor,0,0,1,0,0,0,0
5852,2021-03-17,Terengganu,0,0,0,0,0,0,0
5853,2021-03-17,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5854,2021-03-17,W.P. Labuan,0,0,0,0,0,0,0
5855,2021-03-17,W.P. Putrajaya,0,0,0,0,0,0,0
5856,2021-03-18,Johor,0,0,0,0,0,0,0
5857,2021-03-18,Kedah,0,0,0,0,0,0,0
5858,2021-03-18,Kelantan,1,0,0,0,0,0,2
5859,2021-03-18,Melaka,0,0,0,0,0,0,0
5860,2021-03-18,Negeri Sembilan,0,0,0,0,0,0,0
5861,2021-03-18,Pahang,0,0,0,0,0,0,0
5862,2021-03-18,Perak,0,0,0,0,0,0,0
5863,2021-03-18,Perlis,0,0,0,0,0,0,0
5864,2021-03-18,Pulau Pinang,0,0,0,0,0,0,0
5865,2021-03-18,Sabah,1,0,0,0,0,0,9
5866,2021-03-18,Sarawak,1,0,1,0,0,0,1
5867,2021-03-18,Selangor,0,0,0,0,0,0,0
5868,2021-03-18,Terengganu,0,0,0,0,0,0,0
5869,2021-03-18,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5870,2021-03-18,W.P. Labuan,0,0,0,0,0,0,0
5871,2021-03-18,W.P. Putrajaya,0,0,0,0,0,0,0
5872,2021-03-19,Johor,0,0,0,0,0,0,0
5873,2021-03-19,Kedah,0,0,0,0,0,0,0
5874,2021-03-19,Kelantan,0,0,0,0,0,0,0
5875,2021-03-19,Melaka,0,0,0,0,0,0,0
5876,2021-03-19,Negeri Sembilan,0,0,0,0,0,0,0
5877,2021-03-19,Pahang,0,0,0,0,0,0,0
5878,2021-03-19,Perak,0,0,0,0,0,0,0
5879,2021-03-19,Perlis,0,0,0,0,0,0,0
5880,2021-03-19,Pulau Pinang,0,0,0,0,0,0,0
5881,2021-03-19,Sabah,0,0,0,0,0,0,0
5882,2021-03-19,Sarawak,1,0,1,0,0,0,1
5883,2021-03-19,Selangor,0,0,0,0,0,0,0
5884,2021-03-19,Terengganu,0,0,0,0,0,0,0
5885,2021-03-19,W.P. Kuala Lumpur,1,0,0,0,0,0,14
5886,2021-03-19,W.P. Labuan,0,0,0,0,0,0,0
5887,2021-03-19,W.P. Putrajaya,0,0,0,0,0,0,0
5888,2021-03-20,Johor,0,0,0,0,0,0,0
5889,2021-03-20,Kedah,1,0,1,0,0,0,0
5890,2021-03-20,Kelantan,0,0,0,0,0,0,0
5891,2021-03-20,Melaka,0,0,0,0,0,0,0
5892,2021-03-20,Negeri Sembilan,0,0,1,0,0,0,0
5893,2021-03-20,Pahang,0,0,0,0,0,0,0
5894,2021-03-20,Perak,0,0,0,0,0,0,0
5895,2021-03-20,Perlis,0,0,0,0,0,0,0
5896,2021-03-20,Pulau Pinang,0,0,0,0,0,0,0
5897,2021-03-20,Sabah,1,0,1,1,0,0,26
5898,2021-03-20,Sarawak,0,0,0,0,0,0,0
5899,2021-03-20,Selangor,2,0,2,0,0,0,24
5900,2021-03-20,Terengganu,0,0,0,0,0,0,0
5901,2021-03-20,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5902,2021-03-20,W.P. Labuan,0,0,0,0,0,0,0
5903,2021-03-20,W.P. Putrajaya,0,0,0,0,0,0,0
5904,2021-03-21,Johor,0,0,0,0,0,0,0
5905,2021-03-21,Kedah,0,0,0,0,0,0,0
5906,2021-03-21,Kelantan,0,0,0,0,0,0,0
5907,2021-03-21,Melaka,0,0,0,0,0,0,0
5908,2021-03-21,Negeri Sembilan,0,0,0,0,0,0,0
5909,2021-03-21,Pahang,0,0,1,0,0,0,0
5910,2021-03-21,Perak,1,0,0,0,0,0,20
5911,2021-03-21,Perlis,0,0,0,0,0,0,0
5912,2021-03-21,Pulau Pinang,0,0,1,0,0,0,0
5913,2021-03-21,Sabah,0,0,1,0,0,0,0
5914,2021-03-21,Sarawak,1,0,0,0,0,0,2
5915,2021-03-21,Selangor,1,0,1,0,0,0,10
5916,2021-03-21,Terengganu,0,0,0,0,0,0,0
5917,2021-03-21,W.P. Kuala Lumpur,1,0,1,1,0,0,34
5918,2021-03-21,W.P. Labuan,0,0,0,0,0,0,0
5919,2021-03-21,W.P. Putrajaya,0,0,0,0,0,0,0
5920,2021-03-22,Johor,0,0,1,0,0,0,0
5921,2021-03-22,Kedah,0,0,0,0,0,0,0
5922,2021-03-22,Kelantan,0,0,0,0,0,0,0
5923,2021-03-22,Melaka,0,0,0,0,0,0,0
5924,2021-03-22,Negeri Sembilan,1,0,0,0,0,0,2
5925,2021-03-22,Pahang,1,0,0,0,0,0,1
5926,2021-03-22,Perak,0,0,0,0,0,0,0
5927,2021-03-22,Perlis,0,0,0,0,0,0,0
5928,2021-03-22,Pulau Pinang,1,0,0,0,0,0,1
5929,2021-03-22,Sabah,1,0,0,0,0,0,1
5930,2021-03-22,Sarawak,0,0,0,0,0,0,0
5931,2021-03-22,Selangor,0,0,1,0,0,0,0
5932,2021-03-22,Terengganu,0,0,0,0,0,0,0
5933,2021-03-22,W.P. Kuala Lumpur,1,1,0,0,0,0,1
5934,2021-03-22,W.P. Labuan,0,0,0,0,0,0,0
5935,2021-03-22,W.P. Putrajaya,0,0,0,0,0,0,0
5936,2021-03-23,Johor,1,0,0,0,0,0,1
5937,2021-03-23,Kedah,0,0,0,0,0,0,0
5938,2021-03-23,Kelantan,0,0,0,0,0,0,0
5939,2021-03-23,Melaka,0,0,0,0,0,0,0
5940,2021-03-23,Negeri Sembilan,0,0,0,0,0,0,0
5941,2021-03-23,Pahang,0,0,0,0,0,0,0
5942,2021-03-23,Perak,0,0,0,0,0,0,0
5943,2021-03-23,Perlis,0,0,0,0,0,0,0
5944,2021-03-23,Pulau Pinang,0,0,0,0,0,0,0
5945,2021-03-23,Sabah,0,0,1,1,0,0,0
5946,2021-03-23,Sarawak,0,0,0,0,0,0,0
5947,2021-03-23,Selangor,0,0,1,1,0,0,0
5948,2021-03-23,Terengganu,0,0,0,0,0,0,0
5949,2021-03-23,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5950,2021-03-23,W.P. Labuan,0,0,0,0,0,0,0
5951,2021-03-23,W.P. Putrajaya,0,0,0,0,0,0,0
5952,2021-03-24,Johor,0,0,0,0,0,0,0
5953,2021-03-24,Kedah,0,0,0,0,0,0,0
5954,2021-03-24,Kelantan,0,0,0,0,0,0,0
5955,2021-03-24,Melaka,0,0,0,0,0,0,0
5956,2021-03-24,Negeri Sembilan,0,0,0,0,0,0,0
5957,2021-03-24,Pahang,0,0,0,0,0,0,0
5958,2021-03-24,Perak,0,0,0,0,0,0,0
5959,2021-03-24,Perlis,0,0,0,0,0,0,0
5960,2021-03-24,Pulau Pinang,0,0,1,1,0,0,0
5961,2021-03-24,Sabah,0,0,0,0,0,0,0
5962,2021-03-24,Sarawak,0,0,1,0,0,0,0
5963,2021-03-24,Selangor,2,0,2,0,0,0,3
5964,2021-03-24,Terengganu,0,0,0,0,0,0,0
5965,2021-03-24,W.P. Kuala Lumpur,0,0,0,0,0,0,0
5966,2021-03-24,W.P. Labuan,0,0,0,0,0,0,0
5967,2021-03-24,W.P. Putrajaya,0,0,0,0,0,0,0
5968,2021-03-25,Johor,0,0,0,0,0,0,0
5969,2021-03-25,Kedah,0,0,0,0,0,0,0
5970,2021-03-25,Kelantan,0,0,0,0,0,0,0
5971,2021-03-25,Melaka,0,0,0,0,0,0,0
