,date,state,checkins,unique_ind,unique_loc
4249,2021-08-23,Sabah,1499893,575215,54949
4250,2021-08-23,Sarawak,1557015,623153,52829
4251,2021-08-23,Selangor,4764049,2421716,154005
4252,2021-08-23,Terengganu,380642,205715,21792
4253,2021-08-23,W.P. KualaLumpur,3245037,1651197,83584
4254,2021-08-23,W.P. Labuan,78581,31911,2326
4255,2021-08-23,W.P. Putrajaya,172796,107769,2770
4256,2021-08-24,Johor,1958351,1033456,82673
4257,2021-08-24,Kedah,691587,407617,33766
4258,2021-08-24,Kelantan,320988,186098,24019
4259,2021-08-24,Melaka,401628,221253,17187
4260,2021-08-24,Negeri Sembilan,706635,366666,27054
4261,2021-08-24,Pahang,801910,374119,36442
4262,2021-08-24,Perak,1302177,628753,57872
4263,2021-08-24,Perlis,214779,132559,10221
4264,2021-08-24,Pulau Pinang,1286715,639129,49765
4265,2021-08-24,Sabah,1504900,576344,55406
4266,2021-08-24,Sarawak,1553686,623011,53559
4267,2021-08-24,Selangor,4760774,2428139,157663
4268,2021-08-24,Terengganu,378513,205274,21639
4269,2021-08-24,W.P. KualaLumpur,3200743,1637690,84911
4270,2021-08-24,W.P. Labuan,79529,32320,2374
4271,2021-08-24,W.P. Putrajaya,173090,106816,2783
4272,2021-08-25,Johor,2157984,1093684,86502
4273,2021-08-25,Kedah,768578,435514,35385
4274,2021-08-25,Kelantan,345093,195624,24885
4275,2021-08-25,Melaka,523447,275169,22211
4276,2021-08-25,Negeri Sembilan,722340,373331,27711
4277,2021-08-25,Pahang,816786,377551,36787
4278,2021-08-25,Perak,1397725,655058,59461
4279,2021-08-25,Perlis,240467,141445,10549
4280,2021-08-25,Pulau Pinang,1399522,666574,51313
4281,2021-08-25,Sabah,1490427,571691,55115
4282,2021-08-25,Sarawak,1521823,615456,53770
4283,2021-08-25,Selangor,4824441,2456591,159506
4284,2021-08-25,Terengganu,388922,208434,22044
4285,2021-08-25,W.P. KualaLumpur,3247413,1669816,85902
4286,2021-08-25,W.P. Labuan,80615,32784,2369
4287,2021-08-25,W.P. Putrajaya,177425,110073,2807
4288,2021-08-26,Johor,2136331,1088235,87008
4289,2021-08-26,Kedah,769793,435511,35751
4290,2021-08-26,Kelantan,352937,199011,24923
4291,2021-08-26,Melaka,516093,274399,22366
4292,2021-08-26,Negeri Sembilan,745489,381948,28152
4293,2021-08-26,Pahang,816343,377545,36835
4294,2021-08-26,Perak,1385464,651111,59411
4295,2021-08-26,Perlis,237771,140726,10560
4296,2021-08-26,Pulau Pinang,1379465,661079,51492
4297,2021-08-26,Sabah,1508856,574547,55430
4298,2021-08-26,Sarawak,1538773,618809,53523
4299,2021-08-26,Selangor,4900249,2483955,159863
4300,2021-08-26,Terengganu,404462,213908,22071
4301,2021-08-26,W.P. KualaLumpur,3317077,1689140,86285
4302,2021-08-26,W.P. Labuan,82088,33085,2393
4303,2021-08-26,W.P. Putrajaya,177986,110969,2798
4304,2021-08-27,Johor,2127236,1077658,82536
4305,2021-08-27,Kedah,683587,399687,27044
4306,2021-08-27,Kelantan,246554,148525,13666
4307,2021-08-27,Melaka,528206,277679,22176
4308,2021-08-27,Negeri Sembilan,758852,386308,28020
4309,2021-08-27,Pahang,835287,384949,35823
4310,2021-08-27,Perak,1418770,663229,58452
4311,2021-08-27,Perlis,243022,142269,10329
4312,2021-08-27,Pulau Pinang,1412621,666567,51292
4313,2021-08-27,Sabah,1490798,572662,55151
4314,2021-08-27,Sarawak,1598529,631146,53837
4315,2021-08-27,Selangor,5003807,2524758,158977
4316,2021-08-27,Terengganu,279479,163368,11532
4317,2021-08-27,W.P. KualaLumpur,3413453,1726001,86291
4318,2021-08-27,W.P. Labuan,88600,34361,2387
4319,2021-08-27,W.P. Putrajaya,186679,115140,2764
4320,2021-08-28,Johor,2091315,1051080,78406
4321,2021-08-28,Kedah,760141,420889,32349
4322,2021-08-28,Kelantan,340335,188736,22010
4323,2021-08-28,Melaka,503314,263174,19859
4324,2021-08-28,Negeri Sembilan,776614,379974,25335
4325,2021-08-28,Pahang,764447,355895,32079
4326,2021-08-28,Perak,1370155,636782,54356
4327,2021-08-28,Perlis,222149,126627,9476
4328,2021-08-28,Pulau Pinang,1340013,626668,45263
4329,2021-08-28,Sabah,1419364,539880,49338
4330,2021-08-28,Sarawak,1544335,599257,46508
4331,2021-08-28,Selangor,5201604,2523385,138520
4332,2021-08-28,Terengganu,365347,194588,18446
4333,2021-08-28,W.P. KualaLumpur,3386390,1687725,71753
4334,2021-08-28,W.P. Labuan,83047,32907,2025
4335,2021-08-28,W.P. Putrajaya,176396,110388,1892
4336,2021-08-29,Johor,1874470,961807,65925
4337,2021-08-29,Kedah,729657,409185,32431
4338,2021-08-29,Kelantan,357057,201016,24687
4339,2021-08-29,Melaka,401318,220571,14220
4340,2021-08-29,Negeri Sembilan,664318,334467,18797
4341,2021-08-29,Pahang,602122,302867,22577
4342,2021-08-29,Perak,1108196,551088,38120
4343,2021-08-29,Perlis,170266,99135,6665
4344,2021-08-29,Pulau Pinang,1055508,523136,32104
4345,2021-08-29,Sabah,1201691,472776,36637
4346,2021-08-29,Sarawak,1406136,554269,32642
4347,2021-08-29,Selangor,4497221,2220795,100243
4348,2021-08-29,Terengganu,396200,210802,21778
4349,2021-08-29,W.P. KualaLumpur,2949768,1508525,52965
4350,2021-08-29,W.P. Labuan,70573,29289,1490
4351,2021-08-29,W.P. Putrajaya,172090,108206,1632
4352,2021-08-30,Johor,2129578,1082768,84860
4353,2021-08-30,Kedah,802373,446309,35699
4354,2021-08-30,Kelantan,354771,200440,24778
4355,2021-08-30,Melaka,549836,282751,22416
4356,2021-08-30,Negeri Sembilan,812151,399704,28140
4357,2021-08-30,Pahang,822824,378750,35779
4358,2021-08-30,Perak,1406574,655671,58020
4359,2021-08-30,Perlis,245842,141999,10476
4360,2021-08-30,Pulau Pinang,1439065,669724,50455
4361,2021-08-30,Sabah,1548545,581475,55563
4362,2021-08-30,Sarawak,1582233,618292,51938
4363,2021-08-30,Selangor,5211401,2571037,158436
4364,2021-08-30,Terengganu,390206,208906,21839
4365,2021-08-30,W.P. KualaLumpur,3562812,1782466,85958
4366,2021-08-30,W.P. Labuan,90708,34327,2361
4367,2021-08-30,W.P. Putrajaya,191897,118528,2798
4368,2021-08-31,Johor,1754546,899705,58795
4369,2021-08-31,Kedah,612695,352708,24410
4370,2021-08-31,Kelantan,262025,153150,17173
4371,2021-08-31,Melaka,412294,224340,15412
4372,2021-08-31,Negeri Sembilan,655422,330564,19435
4373,2021-08-31,Pahang,616722,306038,24537
4374,2021-08-31,Perak,1105809,544404,40737
4375,2021-08-31,Perlis,175510,101059,7331
4376,2021-08-31,Pulau Pinang,1095253,534580,33195
4377,2021-08-31,Sabah,1188344,466669,37547
4378,2021-08-31,Sarawak,1420613,548233,32703
4379,2021-08-31,Selangor,4467788,2213306,102494
4380,2021-08-31,Terengganu,300710,168926,15163
4381,2021-08-31,W.P. KualaLumpur,2996203,1529037,54942
4382,2021-08-31,W.P. Labuan,68899,29211,1445
4383,2021-08-31,W.P. Putrajaya,174631,109579,1635
4384,2021-09-01,Johor,2261356,1128573,89416
4385,2021-09-01,Kedah,799505,448348,36636
4386,2021-09-01,Kelantan,354489,200575,24710
4387,2021-09-01,Melaka,559360,289516,23229
4388,2021-09-01,Negeri Sembilan,810113,403319,29197
4389,2021-09-01,Pahang,845585,388269,36925
4390,2021-09-01,Perak,1438643,670178,60091
4391,2021-09-01,Perlis,251812,146251,10736
4392,2021-09-01,Pulau Pinang,1394319,667880,51409
4393,2021-09-01,Sabah,1544018,584674,56248
4394,2021-09-01,Sarawak,1570503,616664,53224
4395,2021-09-01,Selangor,5186307,2586845,165640
4396,2021-09-01,Terengganu,405428,215274,22088
4397,2021-09-01,W.P. KualaLumpur,3565163,1793064,90216
4398,2021-09-01,W.P. Labuan,84440,33507,2383
4399,2021-09-01,W.P. Putrajaya,187519,115086,2877
4400,2021-09-02,Johor,2170517,1095200,87824
4401,2021-09-02,Kedah,798331,447880,36722
4402,2021-09-02,Kelantan,344241,196093,24280
4403,2021-09-02,Melaka,552773,289072,23244
4404,2021-09-02,Negeri Sembilan,808236,402900,29440
4405,2021-09-02,Pahang,839581,388100,36985
4406,2021-09-02,Perak,1373518,654550,59539
4407,2021-09-02,Perlis,242854,143480,10591
4408,2021-09-02,Pulau Pinang,1399542,670918,51405
4409,2021-09-02,Sabah,1590237,591900,56579
4410,2021-09-02,Sarawak,1532089,606984,52473
4411,2021-09-02,Selangor,5218906,2598781,166933
4412,2021-09-02,Terengganu,408695,215528,22043
4413,2021-09-02,W.P. KualaLumpur,3570456,1792014,90416
4414,2021-09-02,W.P. Labuan,88881,34672,2366
4415,2021-09-02,W.P. Putrajaya,185241,115547,2855
4416,2021-09-03,Johor,2303786,1136363,88737
4417,2021-09-03,Kedah,751794,424730,30225
4418,2021-09-03,Kelantan,282690,165295,15252
4419,2021-09-03,Melaka,587837,300578,24349
4420,2021-09-03,Negeri Sembilan,820610,409634,30399
4421,2021-09-03,Pahang,899205,403635,38072
4422,2021-09-03,Perak,1520278,693197,61661
4423,2021-09-03,Perlis,263413,149566,10895
4424,2021-09-03,Pulau Pinang,1515041,697496,53289
4425,2021-09-03,Sabah,1511066,578454,58918
4426,2021-09-03,Sarawak,1659270,636218,57455
4427,2021-09-03,Selangor,5492108,2692615,172581
4428,2021-09-03,Terengganu,307692,176511,12798
4429,2021-09-03,W.P. KualaLumpur,3757254,1852714,92935
4430,2021-09-03,W.P. Labuan,95182,35733,2469
4431,2021-09-03,W.P. Putrajaya,199853,121995,3002
4432,2021-09-04,Johor,2224018,1095155,83309
4433,2021-09-04,Kedah,825336,444581,35534
4434,2021-09-04,Kelantan,369699,200513,23754
4435,2021-09-04,Melaka,585787,293347,21978
4436,2021-09-04,Negeri Sembilan,877738,412833,27731
4437,2021-09-04,Pahang,848627,382289,33871
4438,2021-09-04,Perak,1472895,666938,57079
4439,2021-09-04,Perlis,244453,134873,9767
4440,2021-09-04,Pulau Pinang,1445290,656192,46948
4441,2021-09-04,Sabah,1535002,564601,52023
4442,2021-09-04,Sarawak,1661269,616490,49307
4443,2021-09-04,Selangor,5739364,2698375,149078
4444,2021-09-04,Terengganu,414388,212771,20095
4445,2021-09-04,W.P. KualaLumpur,3758465,1828853,76668
4446,2021-09-04,W.P. Labuan,89867,34483,2093
4447,2021-09-04,W.P. Putrajaya,190770,117905,2027
4448,2021-09-05,Johor,2274905,1078796,75461
4449,2021-09-05,Kedah,892442,464515,38241
4450,2021-09-05,Kelantan,409134,219601,27501
4451,2021-09-05,Melaka,518286,263068,17349
4452,2021-09-05,Negeri Sembilan,785488,373786,21855
4453,2021-09-05,Pahang,738983,347247,26641
4454,2021-09-05,Perak,1289287,604368,43295
4455,2021-09-05,Perlis,203542,111047,7483
4456,2021-09-05,Pulau Pinang,1248048,578584,35748
4457,2021-09-05,Sabah,1523869,546721,44525
4458,2021-09-05,Sarawak,1602991,590157,39627
4459,2021-09-05,Selangor,5201382,2450693,113381
4460,2021-09-05,Terengganu,459221,231819,24327
4461,2021-09-05,W.P. KualaLumpur,3449157,1696934,58573
4462,2021-09-05,W.P. Labuan,79167,31737,1645
4463,2021-09-05,W.P. Putrajaya,191438,118926,1778
4464,2021-09-06,Johor,2534268,1193501,95501
4465,2021-09-06,Kedah,922526,488499,40666
4466,2021-09-06,Kelantan,409336,220513,27879
4467,2021-09-06,Melaka,646815,314482,25341
4468,2021-09-06,Negeri Sembilan,952347,440183,31335
4469,2021-09-06,Pahang,974232,419328,39413
4470,2021-09-06,Perak,1640345,711077,63294
4471,2021-09-06,Perlis,285115,156276,11317
4472,2021-09-06,Pulau Pinang,1623223,715588,54413
4473,2021-09-06,Sabah,1838402,643713,62379
4474,2021-09-06,Sarawak,1763583,651977,57783
4475,2021-09-06,Selangor,5792899,2732816,174021
4476,2021-09-06,Terengganu,460542,232277,24414
4477,2021-09-06,W.P. KualaLumpur,3960480,1902472,93308
4478,2021-09-06,W.P. Labuan,99418,36203,2518
4479,2021-09-06,W.P. Putrajaya,201771,120944,3017
4480,2021-09-07,Johor,2620699,1222446,96685
4481,2021-09-07,Kedah,922879,490364,40371
4482,2021-09-07,Kelantan,409300,221431,27478
4483,2021-09-07,Melaka,660410,320486,25707
4484,2021-09-07,Negeri Sembilan,924932,435623,31318
4485,2021-09-07,Pahang,969992,419807,39619
4486,2021-09-07,Perak,1603908,707650,63508
4487,2021-09-07,Perlis,280089,155543,11325
4488,2021-09-07,Pulau Pinang,1587388,713085,54214
4489,2021-09-07,Sabah,1849161,646943,61890
4490,2021-09-07,Sarawak,1734395,644931,57084
4491,2021-09-07,Selangor,5890302,2782688,176674
4492,2021-09-07,Terengganu,467724,235311,24076
4493,2021-09-07,W.P. KualaLumpur,4024135,1944431,94712
4494,2021-09-07,W.P. Labuan,98479,36395,2516
4495,2021-09-07,W.P. Putrajaya,207384,125207,3035
4496,2021-09-08,Johor,2608217,1220792,96492
4497,2021-09-08,Kedah,875067,475195,39458
4498,2021-09-08,Kelantan,398348,216879,26979
4499,2021-09-08,Melaka,633922,314161,25172
4500,2021-09-08,Negeri Sembilan,960684,444814,31757
4501,2021-09-08,Pahang,974440,423325,39641
4502,2021-09-08,Perak,1582052,704321,63138
4503,2021-09-08,Perlis,269651,152406,11296
4504,2021-09-08,Pulau Pinang,1460402,689117,53200
4505,2021-09-08,Sabah,1820878,644245,62067
4506,2021-09-08,Sarawak,1729482,650416,56748
4507,2021-09-08,Selangor,5853276,2778298,176525
4508,2021-09-08,Terengganu,468766,235674,24051
4509,2021-09-08,W.P. KualaLumpur,3973212,1935570,94873
4510,2021-09-08,W.P. Labuan,98413,36465,2511
4511,2021-09-08,W.P. Putrajaya,208112,125500,3045
4512,2021-09-09,Johor,2574812,1219879,96631
4513,2021-09-09,Kedah,911686,486485,39722
4514,2021-09-09,Kelantan,432952,229277,27682
4515,2021-09-09,Melaka,664147,322432,25819
4516,2021-09-09,Negeri Sembilan,967208,448425,31788
4517,2021-09-09,Pahang,977532,426244,39711
4518,2021-09-09,Perak,1630141,714336,63643
4519,2021-09-09,Perlis,267718,154341,10927
4520,2021-09-09,Pulau Pinang,1561008,710513,53507
4521,2021-09-09,Sabah,1837200,645932,61699
4522,2021-09-09,Sarawak,1774224,662415,57126
4523,2021-09-09,Selangor,5928074,2809117,176934
4524,2021-09-09,Terengganu,481128,240398,24117
4525,2021-09-09,W.P. KualaLumpur,4034624,1959958,94753
4526,2021-09-09,W.P. Labuan,97583,36305,2468
4527,2021-09-09,W.P. Putrajaya,211903,127227,3031
4528,2021-09-10,Johor,2471735,1191288,90682
4529,2021-09-10,Kedah,823313,453202,30550
4530,2021-09-10,Kelantan,319739,180402,15648
4531,2021-09-10,Melaka,665970,324569,25525
4532,2021-09-10,Negeri Sembilan,973477,455109,31446
4533,2021-09-10,Pahang,989868,430664,38396
4534,2021-09-10,Perak,1615131,717806,62543
4535,2021-09-10,Perlis,282387,158564,10795
4536,2021-09-10,Pulau Pinang,1590381,720312,53848
4537,2021-09-10,Sabah,1906916,664075,61926
4538,2021-09-10,Sarawak,1745035,663260,56091
4539,2021-09-10,Selangor,6129652,2893573,176754
4540,2021-09-10,Terengganu,340862,190081,12828
4541,2021-09-10,W.P. KualaLumpur,4211398,2017199,95535
4542,2021-09-10,W.P. Labuan,101849,37130,2476
4543,2021-09-10,W.P. Putrajaya,231932,137058,3052
4544,2021-09-11,Johor,2437765,1164698,86413
4545,2021-09-11,Kedah,887808,467861,36652
4546,2021-09-11,Kelantan,399786,212119,24364
4547,2021-09-11,Melaka,643081,309630,23163
4548,2021-09-11,Negeri Sembilan,975282,445057,28279
4549,2021-09-11,Pahang,922699,405648,34505
4550,2021-09-11,Perak,1548679,690338,57538
4551,2021-09-11,Perlis,255540,140832,9946
4552,2021-09-11,Pulau Pinang,1454286,665331,47196
4553,2021-09-11,Sabah,1789174,622651,54964
4554,2021-09-11,Sarawak,1790119,656956,49162
4555,2021-09-11,Selangor,6456114,2939623,154172
4556,2021-09-11,Terengganu,451243,225724,20554
4557,2021-09-11,W.P. KualaLumpur,4254377,2000647,79329
4558,2021-09-11,W.P. Labuan,95709,36381,2097
4559,2021-09-11,W.P. Putrajaya,227319,138003,1992
4560,2021-09-12,Johor,2341849,1114226,73383
4561,2021-09-12,Kedah,905234,474653,37059
4562,2021-09-12,Kelantan,417563,225465,27137
4563,2021-09-12,Melaka,526422,266309,16625
4564,2021-09-12,Negeri Sembilan,844907,398524,20694
4565,2021-09-12,Pahang,753426,355690,25064
4566,2021-09-12,Perak,1262507,604039,40643
4567,2021-09-12,Perlis,200055,112909,7064
4568,2021-09-12,Pulau Pinang,1218193,580447,33963
4569,2021-09-12,Sabah,1542935,557453,41354
4570,2021-09-12,Sarawak,1554710,587940,33911
4571,2021-09-12,Selangor,5771488,2676110,111190
4572,2021-09-12,Terengganu,481188,242784,23905
4573,2021-09-12,W.P. KualaLumpur,3838903,1840094,58701
4574,2021-09-12,W.P. Labuan,79018,32177,1511
4575,2021-09-12,W.P. Putrajaya,227296,139761,1803
4576,2021-09-13,Johor,2177488,1100844,84316
4577,2021-09-13,Kedah,849406,471076,38434
4578,2021-09-13,Kelantan,407931,221936,27198
4579,2021-09-13,Melaka,646369,318896,25451
4580,2021-09-13,Negeri Sembilan,903478,436660,30212
4581,2021-09-13,Pahang,947662,416273,38205
4582,2021-09-13,Perak,1496830,685970,59886
4583,2021-09-13,Perlis,253112,150585,10472
4584,2021-09-13,Pulau Pinang,1484989,696429,52535
4585,2021-09-13,Sabah,1812699,649072,60593
4586,2021-09-13,Sarawak,1650467,636567,54093
4587,2021-09-13,Selangor,5754032,2772438,171185
4588,2021-09-13,Terengganu,458708,234600,23775
4589,2021-09-13,W.P. KualaLumpur,3900210,1894510,93749
4590,2021-09-13,W.P. Labuan,89260,34634,2395
4591,2021-09-13,W.P. Putrajaya,215601,129586,3055
4592,2021-09-14,Johor,2508001,1225058,96446
4593,2021-09-14,Kedah,913737,493358,40578
4594,2021-09-14,Kelantan,410164,222709,27362
4595,2021-09-14,Melaka,650033,320506,26046
4596,2021-09-14,Negeri Sembilan,942370,446908,31486
4597,2021-09-14,Pahang,936236,416798,39159
4598,2021-09-14,Perak,1573418,708772,63090
4599,2021-09-14,Perlis,275317,158261,10977
4600,2021-09-14,Pulau Pinang,1542556,713751,54207
4601,2021-09-14,Sabah,1812491,649069,61228
4602,2021-09-14,Sarawak,1566491,620202,54137
4603,2021-09-14,Selangor,6113767,2890926,179826
4604,2021-09-14,Terengganu,468567,239336,23958
4605,2021-09-14,W.P. KualaLumpur,4210272,1993661,97947
4606,2021-09-14,W.P. Labuan,90987,34781,2448
4607,2021-09-14,W.P. Putrajaya,225888,133141,3122
4608,2021-09-15,Johor,2545222,1232891,97034
4609,2021-09-15,Kedah,920788,494853,41161
4610,2021-09-15,Kelantan,415973,225941,27110
4611,2021-09-15,Melaka,669321,327292,26006
4612,2021-09-15,Negeri Sembilan,961139,453294,31682
4613,2021-09-15,Pahang,940011,417150,39067
4614,2021-09-15,Perak,1591936,713778,63214
4615,2021-09-15,Perlis,274584,157676,11076
4616,2021-09-15,Pulau Pinang,1585030,725628,54737
4617,2021-09-15,Sabah,1670543,625545,59887
4618,2021-09-15,Sarawak,1614723,633611,54426
4619,2021-09-15,Selangor,6118297,2893761,179790
4620,2021-09-15,Terengganu,473111,240423,23941
4621,2021-09-15,W.P. KualaLumpur,4146339,1978778,97809
4622,2021-09-15,W.P. Labuan,93393,35308,2443
4623,2021-09-15,W.P. Putrajaya,226631,134263,3109
4624,2021-09-16,Johor,2077120,1032054,73072
4625,2021-09-16,Kedah,766833,416124,32246
4626,2021-09-16,Kelantan,354727,195305,21711
4627,2021-09-16,Melaka,555796,277123,19908
4628,2021-09-16,Negeri Sembilan,858800,404709,24094
4629,2021-09-16,Pahang,786690,365718,29925
4630,2021-09-16,Perak,1292673,612051,47948
4631,2021-09-16,Perlis,212088,119922,8661
4632,2021-09-16,Pulau Pinang,1280677,604437,40384
4633,2021-09-16,Sabah,1508189,558689,43549
4634,2021-09-16,Sarawak,1502134,576138,36489
4635,2021-09-16,Selangor,5775118,2693613,126899
4636,2021-09-16,Terengganu,402335,212381,18707
4637,2021-09-16,W.P. KualaLumpur,3914166,1846051,67646
4638,2021-09-16,W.P. Labuan,73475,30884,1549
4639,2021-09-16,W.P. Putrajaya,226526,136228,1864
4640,2021-09-17,Johor,2415295,1192655,91423
4641,2021-09-17,Kedah,797247,442657,30970
4642,2021-09-17,Kelantan,308777,179596,15457
4643,2021-09-17,Melaka,675397,328164,26022
4644,2021-09-17,Negeri Sembilan,978963,460852,31282
4645,2021-09-17,Pahang,951212,420812,38127
4646,2021-09-17,Perak,1541702,705153,61382
4647,2021-09-17,Perlis,266042,153615,10680
4648,2021-09-17,Pulau Pinang,1511007,708434,53779
4649,2021-09-17,Sabah,1858790,671162,60952
4650,2021-09-17,Sarawak,1660708,646112,55083
4651,2021-09-17,Selangor,6112815,2906282,177978
4652,2021-09-17,Terengganu,338436,191189,12775
4653,2021-09-17,W.P. KualaLumpur,4239644,1999872,97634
4654,2021-09-17,W.P. Labuan,96469,36177,2432
4655,2021-09-17,W.P. Putrajaya,241686,140996,3037
4656,2021-09-18,Johor,2369939,1161746,87025
4657,2021-09-18,Kedah,845870,452744,36748
4658,2021-09-18,Kelantan,411322,220157,24679
4659,2021-09-18,Melaka,640543,312199,23311
4660,2021-09-18,Negeri Sembilan,937938,440395,27938
4661,2021-09-18,Pahang,870908,393139,33945
4662,2021-09-18,Perak,1418469,661677,56370
4663,2021-09-18,Perlis,234993,135469,9664
4664,2021-09-18,Pulau Pinang,1402747,655681,47540
4665,2021-09-18,Sabah,1707696,620436,54253
4666,2021-09-18,Sarawak,1539569,607086,47174
4667,2021-09-18,Selangor,6110650,2860233,152971
4668,2021-09-18,Terengganu,452612,230087,20475
4669,2021-09-18,W.P. KualaLumpur,4153065,1929426,80580
4670,2021-09-18,W.P. Labuan,86090,33864,2077
4671,2021-09-18,W.P. Putrajaya,215893,130935,2027
4672,2021-09-19,Johor,2140346,1065915,72175
4673,2021-09-19,Kedah,910850,478281,37764
4674,2021-09-19,Kelantan,426236,231008,27303
4675,2021-09-19,Melaka,538309,272981,16803
4676,2021-09-19,Negeri Sembilan,792520,387839,20395
4677,2021-09-19,Pahang,715914,346536,24741
4678,2021-09-19,Perak,1244044,602226,40599
4679,2021-09-19,Perlis,198630,113996,6976
4680,2021-09-19,Pulau Pinang,1267458,595808,34629
4681,2021-09-19,Sabah,1483521,560798,41222
4682,2021-09-19,Sarawak,1425158,566001,33076
4683,2021-09-19,Selangor,5494428,2605509,111339
4684,2021-09-19,Terengganu,473526,240592,23888
4685,2021-09-19,W.P. KualaLumpur,3775520,1792541,60085
4686,2021-09-19,W.P. Labuan,71387,30466,1496
4687,2021-09-19,W.P. Putrajaya,217209,133970,1780
4688,2021-09-20,Johor,2574386,1252677,96606
4689,2021-09-20,Kedah,929679,504176,41176
4690,2021-09-20,Kelantan,427970,232215,27962
4691,2021-09-20,Melaka,672298,327669,25955
4692,2021-09-20,Negeri Sembilan,970057,458002,31288
4693,2021-09-20,Pahang,967213,429109,38860
4694,2021-09-20,Perak,1593849,715908,62371
4695,2021-09-20,Perlis,268682,157356,10804
4696,2021-09-20,Pulau Pinang,1526521,715362,53909
4697,2021-09-20,Sabah,1793778,661810,60938
4698,2021-09-20,Sarawak,1689373,650759,53854
4699,2021-09-20,Selangor,6199008,2920961,177788
4700,2021-09-20,Terengganu,478411,243673,24381
4701,2021-09-20,W.P. KualaLumpur,4275951,2016224,97910
4702,2021-09-20,W.P. Labuan,86761,34066,2413
4703,2021-09-20,W.P. Putrajaya,226021,135885,3112
4704,2021-09-21,Johor,2490265,1236542,96683
4705,2021-09-21,Kedah,934071,505158,41306
4706,2021-09-21,Kelantan,411907,226784,27348
4707,2021-09-21,Melaka,651825,322970,26012
4708,2021-09-21,Negeri Sembilan,943980,449788,31112
4709,2021-09-21,Pahang,932880,421537,38651
4710,2021-09-21,Perak,1520632,699301,61979
4711,2021-09-21,Perlis,262398,155350,11017
4712,2021-09-21,Pulau Pinang,1517533,715781,54266
4713,2021-09-21,Sabah,1505045,590673,55061
4714,2021-09-21,Sarawak,1748714,664057,53899
4715,2021-09-21,Selangor,6131424,2913542,180334
4716,2021-09-21,Terengganu,473239,241268,24213
4717,2021-09-21,W.P. KualaLumpur,4228774,2010544,98987
4718,2021-09-21,W.P. Labuan,83250,33132,2341
4719,2021-09-21,W.P. Putrajaya,225461,134975,3104
4720,2021-09-22,Johor,2503121,1239452,97901
4721,2021-09-22,Kedah,937923,505809,42119
4722,2021-09-22,Kelantan,418107,228538,27279
4723,2021-09-22,Melaka,683158,334434,26458
4724,2021-09-22,Negeri Sembilan,951919,453867,31678
4725,2021-09-22,Pahang,937352,421757,38849
4726,2021-09-22,Perak,1513888,698842,62461
4727,2021-09-22,Perlis,269617,157070,11166
4728,2021-09-22,Pulau Pinang,1542324,720415,55080
4729,2021-09-22,Sabah,1850975,669557,61969
4730,2021-09-22,Sarawak,1696867,652455,55188
4731,2021-09-22,Selangor,6198751,2924831,181933
4732,2021-09-22,Terengganu,486362,246605,24128
4733,2021-09-22,W.P. KualaLumpur,4300665,2014258,100084
4734,2021-09-22,W.P. Labuan,92472,36057,2456
4735,2021-09-22,W.P. Putrajaya,225057,134385,3126
4736,2021-09-23,Johor,2537233,1249813,98076
4737,2021-09-23,Kedah,990685,521856,42244
4738,2021-09-23,Kelantan,466827,246642,27908
4739,2021-09-23,Melaka,696842,338557,26274
4740,2021-09-23,Negeri Sembilan,977528,462503,31760
4741,2021-09-23,Pahang,979332,432197,39090
4742,2021-09-23,Perak,1577648,716589,62832
4743,2021-09-23,Perlis,277080,159986,11169
4744,2021-09-23,Pulau Pinang,1554170,729361,55167
4745,2021-09-23,Sabah,1864753,670666,62143
4746,2021-09-23,Sarawak,1761344,661122,54836
4747,2021-09-23,Selangor,6271898,2976657,181943
4748,2021-09-23,Terengganu,528937,261465,24423
4749,2021-09-23,W.P. KualaLumpur,4369964,2074843,99929
4750,2021-09-23,W.P. Labuan,92023,35760,2428
4751,2021-09-23,W.P. Putrajaya,245016,141989,3114
4752,2021-09-24,Johor,2561585,1253960,93612
4753,2021-09-24,Kedah,875473,475563,31729
4754,2021-09-24,Kelantan,359391,202785,16039
4755,2021-09-24,Melaka,716385,345671,26022
4756,2021-09-24,Negeri Sembilan,1025880,476616,31662
4757,2021-09-24,Pahang,1022854,446268,38301
4758,2021-09-24,Perak,1581319,724207,61942
4759,2021-09-24,Perlis,281972,161924,10780
4760,2021-09-24,Pulau Pinang,1602149,740626,54975
4761,2021-09-24,Sabah,1954746,690146,62372
4762,2021-09-24,Sarawak,1871100,686946,55458
4763,2021-09-24,Selangor,6565853,3072171,180472
4764,2021-09-24,Terengganu,389015,212345,13008
4765,2021-09-24,W.P. KualaLumpur,4586957,2144442,99898
4766,2021-09-24,W.P. Labuan,101303,37871,2443
4767,2021-09-24,W.P. Putrajaya,263281,150921,3093
4768,2021-09-25,Johor,2592546,1239751,89479
4769,2021-09-25,Kedah,960029,498223,38241
4770,2021-09-25,Kelantan,454685,238384,24882
4771,2021-09-25,Melaka,722390,341098,23623
4772,2021-09-25,Negeri Sembilan,1046786,470839,28361
4773,2021-09-25,Pahang,977179,424981,34182
4774,2021-09-25,Perak,1567097,707290,57977
4775,2021-09-25,Perlis,255815,144216,9816
4776,2021-09-25,Pulau Pinang,1564393,704773,48875
4777,2021-09-25,Sabah,1861119,651242,55815
4778,2021-09-25,Sarawak,1871576,678637,48095
4779,2021-09-25,Selangor,6930122,3108472,156855
